   X,    Y,    Latitude,   Longitude, HGT_201906111700
  21,   11,   49.926794,  -98.623054,    20876.980
  22,   11,   49.929373,  -98.469979,    20876.445
  23,   11,   49.931840,  -98.316896,    20875.996
  24,   11,   49.934196,  -98.163803,    20875.580
  25,   11,   49.936440,  -98.010703,    20875.205
  26,   11,   49.938573,  -97.857595,    20874.893
  27,   11,   49.940595,  -97.704480,    20874.598
  28,   11,   49.942505,  -97.551358,    20874.285
  29,   11,   49.944304,  -97.398229,    20873.957
  30,   11,   49.945992,  -97.245095,    20873.629
  31,   11,   49.947568,  -97.091954,    20873.301
  32,   11,   49.949033,  -96.938808,    20872.926
  33,   11,   49.950387,  -96.785657,    20872.572
  34,   11,   49.951630,  -96.632502,    20872.213
  35,   11,   49.952761,  -96.479343,    20871.789
  36,   11,   49.953780,  -96.326179,    20871.461
  37,   11,   49.954689,  -96.173013,    20871.094
  38,   11,   49.955486,  -96.019843,    20870.766
  39,   11,   49.956171,  -95.866671,    20870.477
  40,   11,   49.956746,  -95.713496,    20870.189
  41,   11,   49.957209,  -95.560320,    20869.941
  42,   11,   49.957560,  -95.407142,    20869.709
  43,   11,   49.957800,  -95.253964,    20869.502
  44,   11,   49.957929,  -95.100784,    20869.301
   1,   12,   49.950332, -101.689641,    20880.205
   2,   12,   49.955138, -101.536652,    20882.957
   3,   12,   49.959832, -101.383647,    20887.477
   4,   12,   49.964415, -101.230626,    20890.773
   5,   12,   49.968886, -101.077589,    20890.732
   6,   12,   49.973246, -100.924536,    20889.350
   7,   12,   49.977495, -100.771468,    20887.430
   8,   12,   49.981633, -100.618386,    20885.748
   9,   12,   49.985659, -100.465289,    20884.717
  10,   12,   49.989574, -100.312178,    20883.541
  11,   12,   49.993378, -100.159054,    20882.342
  12,   12,   49.997070, -100.005916,    20881.254
  13,   12,   50.000651,  -99.852766,    20880.510
  14,   12,   50.004121,  -99.699603,    20879.980
  15,   12,   50.007479,  -99.546429,    20879.533
  16,   12,   50.010726,  -99.393242,    20879.141
  17,   12,   50.013861,  -99.240045,    20878.789
  18,   12,   50.016886,  -99.086837,    20878.422
  19,   12,   50.019799,  -98.933618,    20878.086
  20,   12,   50.022600,  -98.780389,    20877.732
  21,   12,   50.025291,  -98.627150,    20877.365
  22,   12,   50.027870,  -98.473903,    20877.014
  23,   12,   50.030337,  -98.320646,    20876.670
  24,   12,   50.032693,  -98.167381,    20876.350
  25,   12,   50.034938,  -98.014108,    20876.021
  26,   12,   50.037072,  -97.860827,    20875.645
  27,   12,   50.039094,  -97.707538,    20875.293
  28,   12,   50.041005,  -97.554243,    20874.965
  29,   12,   50.042804,  -97.400941,    20874.637
  30,   12,   50.044492,  -97.247634,    20874.285
  31,   12,   50.046069,  -97.094320,    20873.957
  32,   12,   50.047534,  -96.941001,    20873.598
  33,   12,   50.048888,  -96.787677,    20873.244
  34,   12,   50.050131,  -96.634349,    20872.869
  35,   12,   50.051262,  -96.481016,    20872.469
  36,   12,   50.052282,  -96.327679,    20872.174
  37,   12,   50.053191,  -96.174340,    20871.846
  38,   12,   50.053988,  -96.020997,    20871.477
  39,   12,   50.054674,  -95.867651,    20871.061
  40,   12,   50.055248,  -95.714303,    20870.781
  41,   12,   50.055711,  -95.560954,    20870.518
  42,   12,   50.056063,  -95.407603,    20870.293
  43,   12,   50.056303,  -95.254251,    20870.086
  44,   12,   50.056432,  -95.100898,    20869.877
   1,   13,   50.048722, -101.697204,    20880.900
   2,   13,   50.053529, -101.544043,    20883.254
   3,   13,   50.058224, -101.390865,    20887.262
   4,   13,   50.062807, -101.237672,    20889.797
   5,   13,   50.067280, -101.084462,    20890.189
   6,   13,   50.071641, -100.931237,    20889.404
   7,   13,   50.075891, -100.777996,    20888.086
   8,   13,   50.080029, -100.624741,    20886.709
   9,   13,   50.084056, -100.471471,    20885.309
  10,   13,   50.087972, -100.318188,    20883.980
  11,   13,   50.091777, -100.164890,    20882.854
  12,   13,   50.095470, -100.011580,    20881.926
  13,   13,   50.099051,  -99.858257,    20881.221
  14,   13,   50.102522,  -99.704921,    20880.533
  15,   13,   50.105881,  -99.551573,    20879.900
  16,   13,   50.109128,  -99.398214,    20879.350
  17,   13,   50.112265,  -99.244843,    20878.838
  18,   13,   50.115290,  -99.091462,    20878.404
  19,   13,   50.118203,  -98.938070,    20878.037
  20,   13,   50.121005,  -98.784668,    20877.732
  21,   13,   50.123696,  -98.631256,    20877.518
  22,   13,   50.126276,  -98.477835,    20877.324
  23,   13,   50.128744,  -98.324405,    20877.076
  24,   13,   50.131101,  -98.170966,    20876.813
  25,   13,   50.133346,  -98.017520,    20876.557
  26,   13,   50.135480,  -97.864065,    20876.316
  27,   13,   50.137502,  -97.710604,    20875.988
  28,   13,   50.139414,  -97.557135,    20875.686
  29,   13,   50.141214,  -97.403660,    20875.381
  30,   13,   50.142902,  -97.250178,    20875.021
  31,   13,   50.144479,  -97.096691,    20874.629
