   X,    Y,    Latitude,   Longitude, UGRD_201906300000
  35,   12,   50.051262,  -96.481016,       -2.088
  36,   12,   50.052282,  -96.327679,       -2.398
  37,   12,   50.053191,  -96.174340,       -2.548
  38,   12,   50.053988,  -96.020997,       -2.588
  39,   12,   50.054674,  -95.867651,       -2.618
  40,   12,   50.055248,  -95.714303,       -2.578
  41,   12,   50.055711,  -95.560954,       -2.518
  42,   12,   50.056063,  -95.407603,       -2.388
  43,   12,   50.056303,  -95.254251,       -2.178
  44,   12,   50.056432,  -95.100898,       -1.868
   1,   13,   50.048722, -101.697204,        3.002
   2,   13,   50.053529, -101.544043,        2.842
   3,   13,   50.058224, -101.390865,        2.772
   4,   13,   50.062807, -101.237672,        2.872
   5,   13,   50.067280, -101.084462,        3.002
   6,   13,   50.071641, -100.931237,        3.072
   7,   13,   50.075891, -100.777996,        3.022
   8,   13,   50.080029, -100.624741,        2.762
   9,   13,   50.084056, -100.471471,        2.422
  10,   13,   50.087972, -100.318188,        2.062
  11,   13,   50.091777, -100.164890,        1.692
  12,   13,   50.095470, -100.011580,        1.282
  13,   13,   50.099051,  -99.858257,        0.822
  14,   13,   50.102522,  -99.704921,        0.372
  15,   13,   50.105881,  -99.551573,        0.122
  16,   13,   50.109128,  -99.398214,        0.162
  17,   13,   50.112265,  -99.244843,        0.532
  18,   13,   50.115290,  -99.091462,        0.902
  19,   13,   50.118203,  -98.938070,        1.202
  20,   13,   50.121005,  -98.784668,        1.422
  21,   13,   50.123696,  -98.631256,        1.542
  22,   13,   50.126276,  -98.477835,        1.622
  23,   13,   50.128744,  -98.324405,        1.802
  24,   13,   50.131101,  -98.170966,        2.022
  25,   13,   50.133346,  -98.017520,        2.142
  26,   13,   50.135480,  -97.864065,        1.792
  27,   13,   50.137502,  -97.710604,        1.192
  28,   13,   50.139414,  -97.557135,        0.612
  29,   13,   50.141214,  -97.403660,        0.132
  30,   13,   50.142902,  -97.250178,       -0.258
  31,   13,   50.144479,  -97.096691,       -0.558
  32,   13,   50.145945,  -96.943199,       -0.878
  33,   13,   50.147299,  -96.789701,       -1.248
  34,   13,   50.148542,  -96.636199,       -1.678
  35,   13,   50.149673,  -96.482693,       -2.198
  36,   13,   50.150694,  -96.329183,       -2.498
  37,   13,   50.151602,  -96.175669,       -2.618
  38,   13,   50.152400,  -96.022153,       -2.618
  39,   13,   50.153086,  -95.868634,       -2.618
  40,   13,   50.153660,  -95.715112,       -2.558
  41,   13,   50.154123,  -95.561589,       -2.468
  42,   13,   50.154475,  -95.408065,       -2.318
  43,   13,   50.154715,  -95.254539,       -2.098
  44,   13,   50.154844,  -95.101013,       -1.768
