   X,    Y,    Latitude,   Longitude, VGRD_201908240000
  29,   13,   50.141214,  -97.403660,        2.684
  30,   13,   50.142902,  -97.250178,        2.809
  31,   13,   50.144479,  -97.096691,        2.996
  32,   13,   50.145945,  -96.943199,        3.121
  33,   13,   50.147299,  -96.789701,        3.246
  34,   13,   50.148542,  -96.636199,        3.371
  35,   13,   50.149673,  -96.482693,        3.121
  36,   13,   50.150694,  -96.329183,        2.934
  37,   13,   50.151602,  -96.175669,        2.934
  38,   13,   50.152400,  -96.022153,        2.996
  39,   13,   50.153086,  -95.868634,        2.934
  40,   13,   50.153660,  -95.715112,        3.371
  41,   13,   50.154123,  -95.561589,        3.746
  42,   13,   50.154475,  -95.408065,        4.184
  43,   13,   50.154715,  -95.254539,        4.996
  44,   13,   50.154844,  -95.101013,        5.996
   1,   14,   50.147021, -101.704784,       -1.379
   2,   14,   50.151829, -101.551450,       -1.379
